序号,来源URL,语句内容,关键词
274,https://www.kommersant.ru/doc/5862170,"Как сообщила газета The Wall Street Journal, Белый дом изучает возможность отзыва экспортных лицензий у поставщиков на продажу технологий китайской компании Huawei в рамках ужесточения торговой политики национальной безопасности",Huawei
275,https://www.kommersant.ru/doc/5954996,А в марте немецкие СМИ сообщали о намерении ввести запрет на использование оборудования и компонентов Huawei и ZTE в местных сетях 5G,Huawei
276,https://www.kommersant.ru/doc/5841559,В 2022 году Loudplay в партнерстве с оператором Vodafone запустила сервис в Катаре на инфраструктуре Huawei (см,Huawei
277,https://www.kommersant.ru/doc/6172496,Уже в районе 600 единиц оказался созданный IT-гигантом Huawei бренд Aito,Huawei
278,https://www.kommersant.ru/doc/6380299,Компания Changan анонсировала сотрудничество с технологическим гигантом Huawei в области создания «интеллектуальных» автомобилей,Huawei
279,https://www.kommersant.ru/doc/6380299,"Сроки появления первых серийных моделей, созданных совместно с Huawei, не названы",Huawei
280,https://www.kommersant.ru/doc/5863521,"СМИ: Германия может ввести запрет на оборудование Huawei и ZTE в сетях 5G – Коммерсантъ








































































































































 


Реклама в «Ъ» www",Huawei
281,https://www.kommersant.ru/doc/5863521,"2023, 21:35





                СМИ: Германия может ввести запрет на оборудование Huawei и ZTE в сетях 5G
            



Власти Германии по соображениям национальной безопасности рассматривают возможность запрета на использование оборудования и компонентов китайских телекоммуникационных компаний Huawei и ZTE в местных сетях пятого поколения (5G)",Huawei
282,https://www.kommersant.ru/doc/5863521,"Представители Huawei и ZTE не стали комментировать «спекуляции СМИ», заявив, что компании хорошо зарекомендовали себя за долгие годы поставок оборудования в Германию",Huawei
283,https://www.kommersant.ru/doc/5863521,Но только Великобритания и Швеция запретили закупки компонентов Huawei и ZTE для своих сетей 5G,Huawei
284,https://www.kommersant.ru/doc/5863521,"В 2018 году правительственным ведомствам США запретили использовать оборудование Huawei, которую американские власти обвиняют в тесных связях с Народно-освободительной армией Китая",Huawei
285,https://www.kommersant.ru/doc/6068101,"Собеседник “Ъ” среди китайских поставщиков оборудования добавил, что Сбербанк за последние несколько месяцев объявлял еще о двух тендерах на закупку продукции конкретных производителей — серверов Huawei на общую сумму $80 млн и СХД американских Dell или NetApp на $38 млн: «Возможно, такой объем оборудования банку необходим для ввода цифрового рубля»",Huawei
286,https://www.kommersant.ru/doc/6068101,"По словам источника в одном из крупных вендоров серверов, до начала военных действий на Украине Сбербанк в основном использовал оборудование Dell, Huawei и NetApp: «Вся инфраструктура банка работает на программах и логике техники этих производителей, переделывать все под отечественные решения дорого и долго»",Huawei
287,https://www.kommersant.ru/doc/6068101,"Российские вендоры телеком-оборудования и электроники переносят производство за границу


“Ъ” обнаружил в едином реестре сертификатов соответствия и деклараций о соответствии, что за последние несколько месяцев крупный IT-интегратор Softline (там на запрос не ответили) задекларировал несколько десятков позиций по оборудованию Huawei, XFusion, Hewlett Packard Enterprise и других",Huawei
288,https://www.kommersant.ru/doc/6054652,"По его словам, проблемы с поставками оборудования сохраняются: «На рынке много посредников, которые могут привезти оборудование Nokia, Ericsson, Huawei, но не способны гарантировать его работу и лицензии на активацию софта»",Huawei
289,https://www.kommersant.ru/doc/5812745,"Отношения между Австралией и Китаем ухудшились в 2018 году, когда Австралия не разрешила китайской компании Huawei развивать в стране сети 5G из соображений безопасности",Huawei
290,https://www.kommersant.ru/doc/5861205,"Большинство посетителей нейросетей пользуются смартфонами на операционной системе Android — 76%, у 17% клиентов — устройства с iOS, еще 7% приходится на другие операционные системы: RTOS, Windows phone, Linux и операционная система смартфонов Huawei — Harmony",Huawei
291,https://www.kommersant.ru/doc/6148541,"2023, 17:51





                «Вендор взял на себя вопросы управления и безопасности движения»
            

                Александр Леви — об электрокаре Huawei
            



Обозреватель “Ъ FM” Александр Леви рассказывает подробности о первом электромобиле от китайской компании",Huawei
292,https://www.kommersant.ru/doc/6148541,"Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Huawei








Фото: Huawei




Huawei анонсировала свой дебютный электрокар, об этом в социальных сетях сообщил гендиректор компании Ричард Ю",Huawei
293,https://www.kommersant.ru/doc/6148541,"Это значит, что головная система автомобиля будет совместима со смартфонами, ноутбуками и другой электроникой Huawei",Huawei
294,https://www.kommersant.ru/doc/6148541,Система Huawei ADS 2,Huawei
295,https://www.kommersant.ru/doc/6148541,"Хотя в своем сообщении гендиректор Huawei не раскрывал подробностей об автомобиле, в Сети доминирует предположение о том, что партнером выступил еще один китайский вендор — Chery",Huawei
296,https://www.kommersant.ru/doc/6148541,Запуск электрокара Huawei обещан в третьем квартале,Huawei
297,https://www.kommersant.ru/doc/6161126,"9"" в 2023 году стали Honor X8, Huawei Nova Y70, Xiaomi Redmi Note 10 Pro, TECNO Camon 19, Tecno Pova3, Tecno Pova2",Huawei
298,https://www.kommersant.ru/doc/5842956,А вот импорт гаджетов Huawei вырос в пять раз и достиг 1 млн штук,Huawei
299,https://www.kommersant.ru/doc/6412936,"Лидером по продажам ноутбуков в России стал тайваньский MSI, обогнав обогнав Asus и Huawei








































































































































 


Реклама в «Ъ» www",Huawei
300,https://www.kommersant.ru/doc/6412936,"2023, 01:02








                Ноутбуки раскрылись на восток
            

                Тайваньский бренд стал лидером на российском рынке
            



По итогам 11 месяцев продаж ноутбуков лидером в России стал тайванский MSI, обогнав Asus и Huawei, рассказали “Ъ” ритейлеры и дистрибуторы",Huawei
301,https://www.kommersant.ru/doc/6412936,"Эксперты отмечают, что драйвером спроса на MSI могло послужить снижение цен и сохранение «маркетинговой активности», а в 2024 году основная борьба за лидерство рынка развернется между этим брендом и Huawei",Huawei
302,https://www.kommersant.ru/doc/6412936,"«В этом году расширился ландшафт представленных брендов и скорректировался топ наиболее популярных производителей — в лидерах MSI, Asus, Huawei, годом ранее были HP, Lenovo и Asus»,— говорят в «М",Huawei
303,https://www.kommersant.ru/doc/6412936,"Следом идет Asus с долей 14,9% в деньгах и 14,2% в штуках, на третьем месте Huawei с 13,7% и 14,1% соответственно",Huawei
304,https://www.kommersant.ru/doc/6412936,"Источник “Ъ” среди производителей полагает, что MSI и Huawei в 2024 году останутся в первой тройке продаж, тогда как «у новых вендоров нет такой узнаваемости»",Huawei
305,https://www.kommersant.ru/doc/5999508,"Оно все еще доступно для скачивания в магазинах приложений Huawei App Gallery, Samsung Galaxy Store, RuStore",Huawei
306,https://www.kommersant.ru/doc/5939514,"Так, например, Британия отказалась от услуг Huawei в сфере 5G, а также решила не продавать китайским бизнесменам крупнейший в стране завод микрочипов",Huawei
307,https://www.kommersant.ru/doc/5798173,"Чаще всего на вторичном рынке покупают флагманские модели высокой ценовой категории, но есть и исключения — например, в топ-10 популярных устройств в 2022 году вошёл смартфон Huawei Y5p стоимостью менее 10 тысяч рублей",Huawei
308,https://www.kommersant.ru/doc/6268404,"За активную разработку развертывающихся дисплеев китайские мобильные вендоры взялись потому, что на текущем рынке складных смартфонов, в том числе так называемых раскладушек, довольно трудно конкурировать, особенно с моделями Samsung, а на внутреннем рынке еще с Huawei",Huawei
309,https://www.kommersant.ru/doc/6200072,"Тем более что эксперты и без того отмечают усиление конкуренции Apple в Китае с флагманскими смартфонами местных производителей, прежде всего Huawei",Huawei
310,https://www.kommersant.ru/doc/5827749,Тайваньская MSI опередила Huawei и Lenovo по поставкам в РФ,Huawei
311,https://www.kommersant.ru/doc/6252560,Как корпорацию Huawei уличили в создании «секретных заводов» по производству микрочипов — в материале «Ъ» «Подпольная чиповая империя»,Huawei
312,https://www.kommersant.ru/doc/5965356,"Другая китайская компания, Huawei, предпочитает делать более осторожные заявления, говоря лишь о «развитии сетей 5,5G»",Huawei
313,https://www.kommersant.ru/doc/5965356,"Старший вице-президент Huawei Ян Чаобинь заявил в Барселоне следующее: «Если 6G пока находится в ранней стадии исследований, то 5,5G уже стала естественной эволюцией сетей 5G»",Huawei
314,https://www.kommersant.ru/doc/5812512,"Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Анатолий Жданов, Коммерсантъ








Фото: Анатолий Жданов, Коммерсантъ




Российские операторы связи начали тестировать базовые станции производителей из Индии, Китая (за пределами основных поставщиков в лице ZTE и Huawei) и Израиля, рассказал “Ъ” заместитель руководителя Центра компетенций НТИ на базе Сколтеха по технологиям беспроводной связи и интернета вещей Александр Сиволобов: «Такая продукция остается запасным вариантом для операторов и мотивирует российских производителей разрабатывать и выпускать достойные решения»",Huawei
315,https://www.kommersant.ru/doc/5812512,"В 2022 году из-за начала военных действий на Украине ведущие производители телекоммуникационного оборудования Nokia, Ericsson и Huawei прекратили официальные поставки на российский рынок своих базовых станций, но поддержку действующего оборудования сохранили",Huawei
316,https://www.kommersant.ru/doc/6319793,"Сейчас на рынке жестко рубятся Huawei, который потихоньку возвращается после мощного санкционного удара, и Xiaomi, которая уже завоевала вершины и не хочет их никому уступать",Huawei
317,https://www.kommersant.ru/doc/6083533,"«За шесть месяцев она увеличилась в количественном выражении до 40% против 30% годом ранее»,— отмечает представитель ритейлера, называя среди популярных ноутбуков в своей сети устройства от Huawei, Haier, Thunderobot и др",Huawei
318,https://www.kommersant.ru/doc/6083533,"По итогам 2022 года 16% от поставок в штуках приходилось на MSI, 13% — на Huawei и 12% — на Lenovo (см",Huawei
319,https://www.kommersant.ru/doc/6044551,"Bloomberg: Еврокомиссия откажется от использования оборудования Huawei и ZTE – Коммерсантъ






































































































































 


Реклама в «Ъ» www",Huawei
320,https://www.kommersant.ru/doc/6044551,"2023, 18:26





                Bloomberg: Еврокомиссия откажется от использования оборудования Huawei и ZTE
            



Еврокомиссия намерена запретить использование оборудования китайских Huawei и ZTE в собственных сетях мобильной связи 5G, сообщает Bloomberg, ссылаясь на собственные источники",Huawei
321,https://www.kommersant.ru/doc/6044551,"Кроме того, в готовящемся к публикации докладе о «наборе инструментов» в сетях 5G Еврокомиссия впервые назовет Huawei и ZTE поставщиками с высоким уровнем рисков и посоветует национальным правительствам последовать примеру регулятора и запретить использование оборудования двух китайских компаний в национальных сетях мобильной связи",Huawei
322,https://www.kommersant.ru/doc/6044551,"Таким образом, ЕС последует примеру своих западных союзников — США и Великобритании, которые уже давно перестали пользоваться оборудованием Huawei и ZTE, считая, что оно несет угрозу национальной безопасности",Huawei
323,https://www.kommersant.ru/doc/6044551,"Ни в Huawei, ни в ZTE информацию Bloomberg пока не комментировали",Huawei
324,https://www.kommersant.ru/doc/6042769,"2023, 15:46





                «Создатели вдохновлялись батавскими слезками»
            

                Александр Леви — о FreeBuds 5
            



Обозреватель “Ъ FM” Александр Леви рассказывает о необычном дизайне беспроводных наушников Huawei и об их преимуществах перед гаджетом предыдущего поколения",Huawei
325,https://www.kommersant.ru/doc/6042769,"Выйти из полноэкранного режима






Развернуть на весь экран






Предыдущая фотография























                                                Фото:
                                                                                            Huawei
                                                                                    



















                                                Фото:
                                                                                            Huawei
                                                                                    









Следующая фотография



1
                /
                2












                                                Фото:
                                                                                            Huawei
                                                                                    





                                                Фото:
                                                                                            Huawei
                                                                                    







В семействе беспроводных наушников Huawei FreeBuds самая любопытная и заметная с точки зрения храбрости дизайнерской мысли — однозначно модель с простым номерным индексом «5»",Huawei
326,https://www.kommersant.ru/doc/6042769,Очень схожие пропорции применяются в «ножках» новинки Huawei,Huawei
327,https://www.kommersant.ru/doc/6042769,Причудливость модели кроме самой формы подчеркивают два из трех доступных цветов Huawei FreeBuds 5,Huawei
328,https://www.kommersant.ru/doc/5911990,"Прибыль Huawei рухнула на 69% по итогам 2022 года - Новости – Телекоммуникации – Коммерсантъ






































































































































 


Реклама в «Ъ» www",Huawei
329,https://www.kommersant.ru/doc/5911990,"2023, 14:27







            Прибыль Huawei рухнула на 69% по итогам 2022 года
        








Huawei представила финансовый отчет за 2022 год, из которого следует, что прибыль китайского разработчика составила 35,6 млрд юаней ($5,11 млрд)",Huawei
330,https://www.kommersant.ru/doc/5911990,Это сильнейшее падение годовой прибыли Huawei с 2011 года,Huawei
331,https://www.kommersant.ru/doc/5911990,"Кроме того, в 2021 году Huawei получила единовременную выручку от продажи Honor консорциуму из 30 дилеров и агентов",Huawei
332,https://www.kommersant.ru/doc/5911990,"В 2022 году Huawei потратила на исследования и разработки 161,5 млрд юаней — четверть выручки компании",Huawei
333,https://www.kommersant.ru/doc/5911990,"Китайская компания, очевидно, вынуждена тратить внушительные суммы на собственные разработки, так как доступ к американским компонентам и софту для Huawei закрыт",Huawei
334,https://www.kommersant.ru/doc/5911990,О ситуации с Huawei в России — в материале «Ъ» «Huawei повела себя некорпоративно»,Huawei
335,https://www.kommersant.ru/doc/6364138,"Перелом динамики аналитики объясняют восстановлением продаж в развивающихся странах, в том числе в Африке и на Ближнем Востоке, а также выходом iPhone 15 и новинки от Huawei",Huawei
336,https://www.kommersant.ru/doc/6238844,"Среди операторов, передавших властям сведения о зарегистрированном в Китае бизнесе, оказались китайские Xiaomi, ZTE, Huawei, Baidu, Lenovo, Tencent, Oppo и Vivo, а также южнокорейская Samsung",Huawei
337,https://www.kommersant.ru/doc/6237438,"Истории знакомо обратное движение, когда IT-гигант Huawei, например, принял участие в создании электрокара Aito",Huawei
338,https://www.kommersant.ru/doc/5825012,"После длительного дефицита в 2022 году, уточнил господин Дашкевич, в декабре было получено большое количество поставок китайских брендов, таких как Huawei, Chuwi, Itel и др",Huawei
339,https://www.kommersant.ru/doc/5889249,"Huawei представила складной смартфон Mate X3 со спутниковой связью – Коммерсантъ









































































































































 


Реклама в «Ъ» www",Huawei
340,https://www.kommersant.ru/doc/5889249,"2023, 13:43





                Huawei представила складной смартфон Mate X3 со спутниковой связью
            



Компания Huawei в рамках масштабной презентации новых продуктов представила новый складной смартфон Mate X3 — первый в мире складной смартфон с поддержкой спутниковой связи",Huawei
341,https://www.kommersant.ru/doc/5889249,"Выйти из полноэкранного режима








Развернуть на весь экран













Mate X3 Фото: Huawei








Mate X3 Фото: Huawei




Новинка получила внешний 6,4-дюймовый OLED-экран (2504х1080) и внутренний 7,8-дюймовый OLED-дисплей (2496х2224) с фирменным защитным стеклом Kunlun",Huawei
342,https://www.kommersant.ru/doc/5889249,Также новинка впервые среди складных устройств Huawei получила влагозащиту по стандарту IPX8,Huawei
343,https://www.kommersant.ru/doc/5889249,В продажу Huawei Mate X3 поступит с операционной системой HarmonyOS 3,Huawei
344,https://www.kommersant.ru/doc/6172297,"Например, в 2023 году Huawei презентовал свою флагманскую серию в мае, Xiaomi представил новую линейку Redmi Note в конце апреле-начале мая",Huawei
345,https://www.kommersant.ru/doc/5900165,"Сети без базы
В 2022 году из-за начала военных действий на Украине ведущие производители телекоммуникационного оборудования Nokia, Ericsson и Huawei прекратили официальные поставки на российский рынок своих базовых станций, но поддержку действующего оборудования сохранили",Huawei
346,https://www.kommersant.ru/doc/5900165,"До ухода из России ведущих вендоров оборудования в лице Nokia, Ericsson и Huawei российские операторы запаслись оборудованием, но используют его только для замены вышедших из строя базовых станций, говорят “Ъ” собеседники на телеком-рынке",Huawei
347,https://www.kommersant.ru/doc/6426947,IT-гигант Huawei принял участие в создании электрокара Aito,Huawei
348,https://www.kommersant.ru/doc/5899871,"Наравне с предостережениями эксперты говорят о возможностях: беспилотный транспорт, эффективные и безопасные лекарства, генетически улучшенная еда… Ведущий инженер Huawei Дмитрий Хизбуллин рассчитывает, что скоро ИИ от концепт-артов и дизайна перейдет к инженерным решениям, проектированию и производству техники, мебели и зданий",Huawei
349,https://www.kommersant.ru/doc/6280410,0 и Huawei Mediapad T3 10,Huawei
350,https://www.kommersant.ru/doc/6136307,"Также ГРЧЦ нужен 21 смартфон других производителей, включая Xiaomi, Huawei, Samsung, Vivo и Oppo",Huawei
351,https://www.kommersant.ru/doc/5843902,"WSJ: США могут отозвать экспортные лицензии для продажи технологий Huawei – Коммерсантъ








































































































































 


Реклама в «Ъ» www",Huawei
352,https://www.kommersant.ru/doc/5843902,"2023, 23:02





                WSJ: США могут отозвать экспортные лицензии для продажи технологий Huawei
            



Белый дом изучает возможность отзыва экспортных лицензий у американских поставщиков на продажу технологий китайской Huawei",Huawei
353,https://www.kommersant.ru/doc/5843902,"«Политика, которая разрешала экспорт в Huawei, несмотря на включение компании в список, сворачивается»,— сказал источник WSJ",Huawei
354,https://www.kommersant.ru/doc/5843902,"По его словам, в Белом доме ожидают, что подобные меры позволят «попытаться завершить развал» Huawei",Huawei
355,https://www.kommersant.ru/doc/5843902,"В 2019 году США внесли Huawei в список компаний, в отношении которых осуществляется экспортный контроль",Huawei
356,https://www.kommersant.ru/doc/5843902,"В правительстве США считают, что Китай может использовать технологии Huawei для шпионажа",Huawei
357,https://www.kommersant.ru/doc/5843902,"В январе FT писала, что Белый дом не будет выдавать американским поставщикам лицензии на экспорт технологий, конечный получатель которых Huawei",Huawei
358,https://www.kommersant.ru/doc/6253420,"В России уже есть официальные магазины у Xiaomi, Samsung (магазины обоих брендов развивает Inventive Retail Group) и Huawei",Huawei
359,https://www.kommersant.ru/doc/6253420,"Так, летом 2022 года Huawei закрыл четыре из девятнадцати фирменных точек (см",Huawei
360,https://www.kommersant.ru/doc/6253420,"Региональный директор департамента торговой недвижимости NF Group Евгения Хакбердиева полагает, что мобильные ритейлеры, «учитывая свою специфику, могли бы занять мелкие лоты, которые не подходят, например, для российских брендов одежды» либо заменить конкурентов в лице «Связного», Huawei и Sony",Huawei
361,https://www.kommersant.ru/doc/6199811,"Однако эксперты сомневаются, что эта техника сможет полноценно заменить Huawei, Nokia и Ericsson",Huawei
362,https://www.kommersant.ru/doc/6199811,"Эксперт отмечает, что операторы на протяжении последнего года тестируют оборудование производителей «третьего эшелона» из Китая (за пределами основных поставщиков в лице ZTE и Huawei) и других стран (см",Huawei
363,https://www.kommersant.ru/doc/6199811,"После начала военных действий на Украине основные мировые производители телекоммуникационного оборудования остановили официальные поставки в РФ, среди них Huawei, Nokia и Ericsson",Huawei
364,https://www.kommersant.ru/doc/5796508,"Такой высокий показатель обеспечила активность структур «Газпрома» (42% от общего объема сделок) и сегмент ИТиТ (30%), что, в частности, связано с покупкой компанией Huawei БЦ «Кантемировский» (около 50 тыс",Huawei
365,https://www.kommersant.ru/doc/5915687,"объединяет Samsung, Huawei, «М",Huawei
366,https://www.kommersant.ru/doc/6412933,"При прямых поставках Nokia, Ericsson и Huawei оборудование базовой станции, системный модуль, радиомодуль и антенны, в комплектации 2G+4G стоили в районе 2 млн руб",Huawei
367,https://www.kommersant.ru/doc/6184767,"По качеству исполнения это так же хорошо, как и в Huawei Mate X3",Huawei
368,https://www.kommersant.ru/doc/6184767,"Кстати, благодаря последнему Huawei доминирует в Китае, «отъев» половину отечественного рынка, по информации Cinno Research",Huawei
369,https://www.kommersant.ru/doc/6171372,"Обновление доступно в магазинах приложений RuStore и Huawei AppGallery, а также для прямого скачивания на сайте",Huawei
370,https://www.kommersant.ru/doc/6014063,"По словам Максима Максимова, доцента кафедры корпоративного управления и инноватики РЭУ имени Плеханова, подобная инициатива выглядит крайне своевременной, поскольку основу технического парка на сегодняшний день составляет оборудование американской компании Cisco, европейцев из Nokia и Ericsson, Huawei и ZTE из КНР",Huawei
371,https://www.kommersant.ru/doc/5845018,"К примеру, против Huawei в США и против Google в Китае, но это сервисы",Huawei
372,https://www.kommersant.ru/doc/5784667,"RU GROUP) 4 16,5% * 4 6,8%   ТИНЬКОФФ 5 14,7% * 1 0,3%   ГАЗПРОМ 6 13,6% * 4 5,6%   MICROSOFT 7 9,3% * 10 3,6%   ВТБ 8 8,2% * 10 2,6%   KEPT (ранее KPMG) 9 7,8% * 2 0,0%   AVITO 10 7,3% * 18 3,4%   MERCEDES-BENZ 10 7,3% * 28 4,3%   CHANEL 12 6,1% * 9 1,1%   MARS 13 5,2% * 26 2,3%   SAMSUNG 13 5,2% * 11 0,7%   ЦЕНТРАЛЬНЫЙ БАНК РФ 15 4,9% * 24 2,0%   АЛЬФА-БАНК 16 4,8% * 13 1,2%   ГАЗПРОМБАНК 17 4,7% * 22 1,8%   X5 GROUP 17 4,7% * 9 0,7%   Б1 (ранее EY в России и Беларуси) 19 4,6% - 1 -1,0%   МОСКОВСКАЯ БИРЖА 20 4,3% * 33 2,1%   ГАЗПРОМ НЕФТЬ 21 4,1% * 5 0,1%   UNILEVER 21 4,1% * 11 0,7%   ЛУКОЙЛ 23 3,9% * 16 1,0%   ADIDAS 23 3,9% * 24 1,4%   DANONE 25 3,8% * 6 0,3%   HUAWEI 25 3,8% * 22 1,3%   ДЕЛОВЫЕ РЕШЕНИЯ И ТЕХНОЛОГИИ (ранее DELOITTE) 27 3,7% - 14 -2,9%   ТЕХНОЛОГИИ ДОВЕРИЯ (ранее PWC) 28 3,6% * 25 1,4%   РОСНЕФТЬ 28 3,6% * 39 2,1%   МТС 28 3,6% - 13 -2,2%     












										Открыть в новом окне
										





Рассчитывается по данным опроса студентов старших курсов 30 ведущих вузов России",Huawei
373,https://www.kommersant.ru/doc/5798096,"Чаще всего на вторичном рынке покупают флагманские модели высокой ценовой категории, но есть и исключения – например, в топ-10 популярных устройств в 2022 году вошёл смартфон Huawei Y5p стоимостью менее 10 тысяч рублей",Huawei
374,https://www.kommersant.ru/doc/5844546,Несколько лет исследователи занимаются проектом компьютерного зрения и оптимизации вычислений в нейронных сетях совместно с Huawei,Huawei
375,https://www.kommersant.ru/doc/6199505,"Мне уже удалось протестировать складные модели компаний Huawei, Oppo и Vivo",Huawei
376,https://www.kommersant.ru/doc/6223021,"Видео-Эльдорадо», Huawei, LG, Samsung и др",Huawei
377,https://www.kommersant.ru/doc/5966978,"По данным собеседника “Ъ” среди производителей электроники, на данный момент более половины продаж серверов в штуках в РФ приходится на иностранных производителей — Huawei, HP, Dell и др",Huawei
378,https://www.kommersant.ru/doc/6336660,"«Huawei все активнее наращивает продажи благодаря своим новым продуктам с уникальными функциями камер и спутниковой связью,— цитирует Bloomberg аналитика инвесткомпании GAM Investment Management Цзян Си Кортези",Huawei
379,https://www.kommersant.ru/doc/6365161,"В развлекательной части программы гости смогли также принять участие в розыгрыше ноутбука Huawei2, монитора Philips3 и умной колонки Яндекс Станция 2",Huawei
380,https://www.kommersant.ru/doc/6365161,2 Huawei — Хуавэй,Huawei
381,https://www.kommersant.ru/doc/6349773,"В этом году на российский рынок вышли дорогие складные модели типа Huawei Mate X5, OnePlus Open от BBK, а также устройства среднего ценового сегмента — Tecno Phantom V Flip",Huawei
382,https://www.kommersant.ru/doc/6186333,"Легализация параллельного импорта усилила позиции VVP Group, говорит источник “Ъ” на рынке: «Они плотно занимаются поставками Apple, Samsung и Honor, распространяют технику Huawei и Infinix по дистрибуторским контрактам»",Huawei
383,https://www.kommersant.ru/doc/6109582,"Выйти из полноэкранного режима








Развернуть на весь экран



































Если небольшое количество подделок теоретически и способно попадать на рынок, «это происходит по каналу трансграничной торговли», уточнил представитель Ассоциации торговых компаний и товаропроизводителей электробытовой и компьютерной техники (Samsung, Huawei, «М",Huawei
384,https://www.kommersant.ru/doc/6095077,Также вырос спрос на ремонт мобильных телефонов Huawei и Samsung,Huawei
385,https://www.kommersant.ru/doc/6364217,"— США ограничивают доступ к определенным технологиям — к примеру, Huawei не может использовать американские чипы и операционные системы",Huawei
386,https://www.kommersant.ru/doc/5844081,"«Ъ» писал, что в 2022 году операторы сократили объемы установки новых базовых станций на 60% из-за дефицита зарубежного оборудования Nokia, Ericsson и Huawei",Huawei
387,https://www.kommersant.ru/doc/6281972,"О том, как корпорацию Huawei уличили в создании «секретных заводов» по производству микрочипов,— в материале «Ъ» «Подпольная чиповая империя»",Huawei
